	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d	D:\LaRoche Research\CoRE NSF Motion Primitives\Shoulder Exercise Models\Subject 18\Subject 18 Order 2L0001.c3d
90	-4.58848	14.96491	37.65553	4.13693	-19.38085	-167.98566	9.33298	2.53006	88.74691	-7.24880	-13.51175	-82.91059	-5.90286	18.76453	-144.19968	-2.22719	-1.18419	-89.64780	-4.47078	-1.00041	0.04302
91	-4.59745	14.97211	37.66301	4.11770	-19.39027	-168.01395	9.33306	2.52658	88.74754	-7.24753	-13.50515	-82.91354	-5.90605	18.76564	-144.18680	-2.23356	-1.18155	-89.64742	-4.46820	-0.99545	0.04754
92	-4.60692	14.97957	37.67194	4.09824	-19.39944	-168.04327	9.33394	2.52321	88.74809	-7.24653	-13.49819	-82.91613	-5.90901	18.76667	-144.17374	-2.24012	-1.17912	-89.64698	-4.46571	-0.99078	0.05151
93	-4.61696	14.98714	37.68239	4.07877	-19.40814	-168.07350	9.33558	2.52006	88.74854	-7.24582	-13.49087	-82.91821	-5.91167	18.76763	-144.16098	-2.24659	-1.17700	-89.64651	-4.46330	-0.98642	0.05485
94	-4.62765	14.99471	37.69441	4.05949	-19.41614	-168.10455	9.33792	2.51725	88.74890	-7.24540	-13.48318	-82.91962	-5.91397	18.76851	-144.14896	-2.25274	-1.17534	-89.64601	-4.46095	-0.98238	0.05744
95	-4.63906	15.00220	37.70802	4.04052	-19.42330	-168.13632	9.34087	2.51484	88.74914	-7.24527	-13.47509	-82.92020	-5.91584	18.76931	-144.13802	-2.25837	-1.17419	-89.64551	-4.45862	-0.97870	0.05923
96	-4.65126	15.00958	37.72322	4.02200	-19.42949	-168.16867	9.34438	2.51287	88.74927	-7.24544	-13.46658	-82.91985	-5.91727	18.77001	-144.12843	-2.26332	-1.17363	-89.64499	-4.45629	-0.97540	0.06013
97	-4.66427	15.01681	37.73997	4.00396	-19.43467	-168.20146	9.34832	2.51138	88.74929	-7.24592	-13.45765	-82.91844	-5.91827	18.77061	-144.12039	-2.26749	-1.17368	-89.64449	-4.45395	-0.97250	0.06011
98	-4.67815	15.02392	37.75824	3.98643	-19.43883	-168.23453	9.35257	2.51035	88.74921	-7.24671	-13.44829	-82.91595	-5.91886	18.77110	-144.11397	-2.27081	-1.17432	-89.64400	-4.45158	-0.97002	0.05914
99	-4.69288	15.03090	37.77796	3.96941	-19.44197	-168.26781	9.35696	2.50976	88.74904	-7.24781	-13.43852	-82.91236	-5.91912	18.77148	-144.10913	-2.27326	-1.17552	-89.64353	-4.44917	-0.96794	0.05720
100	-4.70847	15.03779	37.79904	3.95285	-19.44415	-168.30121	9.36134	2.50957	88.74879	-7.24922	-13.42838	-82.90775	-5.91918	18.77176	-144.10571	-2.27488	-1.17722	-89.64308	-4.44671	-0.96626	0.05433
101	-4.72487	15.04458	37.82135	3.93672	-19.44540	-168.33463	9.36553	2.50977	88.74850	-7.25094	-13.41793	-82.90227	-5.91921	18.77193	-144.10350	-2.27573	-1.17934	-89.64266	-4.44421	-0.96493	0.05059
102	-4.74203	15.05130	37.84476	3.92098	-19.44579	-168.36798	9.36937	2.51030	88.74818	-7.25295	-13.40721	-82.89608	-5.91935	18.77198	-144.10225	-2.27594	-1.18182	-89.64226	-4.44166	-0.96394	0.04605
103	-4.75990	15.05795	37.86911	3.90558	-19.44536	-168.40117	9.37266	2.51111	88.74783	-7.25525	-13.39628	-82.88934	-5.91974	18.77190	-144.10168	-2.27560	-1.18457	-89.64188	-4.43909	-0.96323	0.04082
104	-4.77838	15.06452	37.89423	3.89050	-19.44415	-168.43411	9.37527	2.51218	88.74749	-7.25782	-13.38516	-82.88222	-5.92046	18.77170	-144.10156	-2.27486	-1.18751	-89.64151	-4.43651	-0.96279	0.03500
105	-4.79740	15.07102	37.91992	3.87570	-19.44220	-168.46674	9.37704	2.51345	88.74716	-7.26064	-13.37387	-82.87487	-5.92152	18.77137	-144.10164	-2.27384	-1.19055	-89.64117	-4.43396	-0.96257	0.02873
106	-4.81686	15.07742	37.94598	3.86116	-19.43953	-168.49896	9.37790	2.51489	88.74685	-7.26373	-13.36242	-82.86745	-5.92290	18.77092	-144.10173	-2.27266	-1.19363	-89.64084	-4.43144	-0.96252	0.02213
107	-4.83665	15.08369	37.97218	3.84687	-19.43615	-168.53069	9.37784	2.51645	88.74658	-7.26705	-13.35082	-82.86004	-5.92452	18.77038	-144.10173	-2.27141	-1.19670	-89.64054	-4.42899	-0.96259	0.01536
108	-4.85664	15.08981	37.99831	3.83284	-19.43204	-168.56174	9.37689	2.51810	88.74635	-7.27060	-13.33907	-82.85271	-5.92624	18.76976	-144.10159	-2.27014	-1.19970	-89.64027	-4.42661	-0.96273	0.00856
109	-4.87674	15.09571	38.02419	3.81908	-19.42718	-168.59201	9.37511	2.51983	88.74615	-7.27438	-13.32716	-82.84548	-5.92793	18.76910	-144.10135	-2.26889	-1.20258	-89.64005	-4.42430	-0.96287	0.00185
110	-4.89683	15.10135	38.04964	3.80563	-19.42154	-168.62131	9.37259	2.52161	88.74599	-7.27837	-13.31509	-82.83839	-5.92944	18.76843	-144.10106	-2.26769	-1.20532	-89.63988	-4.42208	-0.96296	-0.00467
111	-4.91682	15.10669	38.07452	3.79251	-19.41510	-168.64949	9.36947	2.52344	88.74586	-7.28257	-13.30285	-82.83140	-5.93063	18.76780	-144.10089	-2.26650	-1.20788	-89.63979	-4.41996	-0.96297	-0.01091
112	-4.93663	15.11168	38.09872	3.77977	-19.40788	-168.67641	9.36588	2.52530	88.74575	-7.28697	-13.29045	-82.82452	-5.93139	18.76723	-144.10100	-2.26528	-1.21027	-89.63976	-4.41796	-0.96287	-0.01683
113	-4.95621	15.11630	38.12221	3.76745	-19.39987	-168.70192	9.36198	2.52715	88.74567	-7.29154	-13.27791	-82.81776	-5.93162	18.76676	-144.10153	-2.26391	-1.21248	-89.63981	-4.41609	-0.96265	-0.02241
114	-4.97552	15.12054	38.14495	3.75558	-19.39112	-168.72601	9.35791	2.52896	88.74560	-7.29628	-13.26523	-82.81111	-5.93128	18.76639	-144.10260	-2.26226	-1.21453	-89.63995	-4.41438	-0.96229	-0.02765
115	-4.99451	15.12441	38.16697	3.74419	-19.38168	-168.74873	9.35381	2.53067	88.74555	-7.30115	-13.25245	-82.80466	-5.93037	18.76616	-144.10420	-2.26020	-1.21642	-89.64018	-4.41285	-0.96180	-0.03259
116	-5.01318	15.12792	38.18831	3.73326	-19.37163	-168.77020	9.34980	2.53226	88.74551	-7.30615	-13.23960	-82.79847	-5.92897	18.76606	-144.10623	-2.25763	-1.21813	-89.64050	-4.41153	-0.96118	-0.03728
117	-5.03151	15.13114	38.20904	3.72279	-19.36107	-168.79068	9.34594	2.53367	88.74551	-7.31125	-13.22674	-82.79266	-5.92716	18.76609	-144.10851	-2.25447	-1.21967	-89.64091	-4.41043	-0.96042	-0.04181
118	-5.04952	15.13414	38.22926	3.71271	-19.35013	-168.81042	9.34223	2.53482	88.74554	-7.31644	-13.21389	-82.78728	-5.92508	18.76626	-144.11076	-2.25065	-1.22101	-89.64141	-4.40957	-0.95957	-0.04628
119	-5.06724	15.13704	38.24911	3.70290	-19.33901	-168.82982	9.33863	2.53564	88.74562	-7.32171	-13.20110	-82.78241	-5.92285	18.76657	-144.11275	-2.24616	-1.22213	-89.64199	-4.40896	-0.95865	-0.05081
120	-5.08473	15.14003	38.26875	3.69319	-19.32794	-168.84921	9.33500	2.53604	88.74578	-7.32705	-13.18839	-82.77808	-5.92064	18.76701	-144.11418	-2.24099	-1.22300	-89.64265	-4.40862	-0.95771	-0.05554
121	-5.10204	15.14330	38.28836	3.68336	-19.31717	-168.86893	9.33122	2.53595	88.74604	-7.33246	-13.17578	-82.77432	-5.91858	18.76756	-144.11484	-2.23520	-1.22360	-89.64336	-4.40853	-0.95680	-0.06060
122	-5.11925	15.14710	38.30811	3.67317	-19.30702	-168.88918	9.32715	2.53530	88.74641	-7.33794	-13.16328	-82.77106	-5.91681	18.76822	-144.11452	-2.22891	-1.22389	-89.64412	-4.40868	-0.95596	-0.06611
123	-5.13642	15.15165	38.32814	3.66242	-19.29773	-168.91005	9.32268	2.53407	88.74691	-7.34349	-13.15089	-82.76824	-5.91546	18.76897	-144.11308	-2.22226	-1.22388	-89.64491	-4.40906	-0.95524	-0.07223
124	-5.15363	15.15715	38.34860	3.65095	-19.28948	-168.93158	9.31778	2.53229	88.74754	-7.34914	-13.13860	-82.76577	-5.91465	18.76981	-144.11043	-2.21549	-1.22354	-89.64571	-4.40965	-0.95472	-0.07906
125	-5.17092	15.16375	38.36963	3.63866	-19.28240	-168.95370	9.31247	2.53002	88.74828	-7.35487	-13.12637	-82.76353	-5.91448	18.77072	-144.10648	-2.20887	-1.22289	-89.64647	-4.41042	-0.95445	-0.08669
126	-5.18834	15.17155	38.39132	3.62551	-19.27652	-168.97633	9.30686	2.52738	88.74911	-7.36071	-13.11419	-82.76139	-5.91506	18.77169	-144.10115	-2.20268	-1.22192	-89.64719	-4.41139	-0.95449	-0.09520
127	-5.20589	15.18061	38.41375	3.61152	-19.27180	-168.99927	9.30108	2.52450	88.74998	-7.36664	-13.10204	-82.75919	-5.91645	18.77273	-144.09451	-2.19723	-1.22064	-89.64783	-4.41254	-0.95492	-0.10463
128	-5.22358	15.19090	38.43695	3.59678	-19.26814	-169.02231	9.29535	2.52150	88.75089	-7.37269	-13.08992	-82.75681	-5.91869	18.77382	-144.08664	-2.19274	-1.21906	-89.64836	-4.41390	-0.95576	-0.11497
129	-5.24138	15.20237	38.46092	3.58145	-19.26537	-169.04526	9.28987	2.51847	88.75177	-7.37883	-13.07781	-82.75412	-5.92182	18.77496	-144.07765	-2.18939	-1.21718	-89.64878	-4.41547	-0.95707	-0.12620
130	-5.25928	15.21488	38.48563	3.56575	-19.26326	-169.06786	9.28487	2.51548	88.75262	-7.38506	-13.06572	-82.75105	-5.92585	18.77615	-144.06772	-2.18728	-1.21503	-89.64908	-4.41728	-0.95887	-0.13829
131	-5.27723	15.22824	38.51097	3.54997	-19.26151	-169.08983	9.28056	2.51261	88.75340	-7.39137	-13.05367	-82.74761	-5.93080	18.77738	-144.05695	-2.18643	-1.21262	-89.64925	-4.41933	-0.96118	-0.15118
132	-5.29518	15.24219	38.53680	3.53442	-19.25985	-169.11086	9.27711	2.50988	88.75408	-7.39775	-13.04171	-82.74384	-5.93667	18.77866	-144.04552	-2.18680	-1.20997	-89.64929	-4.42163	-0.96399	-0.16478
133	-5.31307	15.25649	38.56293	3.51939	-19.25800	-169.13071	9.27460	2.50733	88.75468	-7.40418	-13.02989	-82.73978	-5.94342	18.77998	-144.03357	-2.18826	-1.20711	-89.64922	-4.42417	-0.96722	-0.17898
134	-5.33083	15.27091	38.58916	3.50512	-19.25581	-169.14920	9.27303	2.50494	88.75520	-7.41065	-13.01828	-82.73553	-5.95100	18.78134	-144.02119	-2.19064	-1.20408	-89.64906	-4.42697	-0.97081	-0.19363
135	-5.34841	15.28527	38.61529	3.49175	-19.25317	-169.16624	9.27227	2.50271	88.75564	-7.41714	-13.00695	-82.73119	-5.95931	18.78276	-144.00854	-2.19373	-1.20088	-89.64883	-4.43003	-0.97467	-0.20858
136	-5.36574	15.29938	38.64107	3.47939	-19.25003	-169.18178	9.27222	2.50060	88.75601	-7.42364	-12.99596	-82.72688	-5.96823	18.78424	-143.99570	-2.19729	-1.19756	-89.64852	-4.43339	-0.97869	-0.22366
137	-5.38274	15.31309	38.66623	3.46813	-19.24641	-169.19577	9.27273	2.49862	88.75632	-7.43016	-12.98540	-82.72272	-5.97763	18.78580	-143.98282	-2.20109	-1.19415	-89.64819	-4.43708	-0.98274	-0.23863
138	-5.39932	15.32623	38.69046	3.45799	-19.24232	-169.20822	9.27372	2.49679	88.75658	-7.43669	-12.97534	-82.71894	-5.98736	18.78743	-143.97003	-2.20491	-1.19066	-89.64783	-4.44113	-0.98668	-0.25326
139	-5.41539	15.33865	38.71342	3.44902	-19.23782	-169.21919	9.27510	2.49515	88.75678	-7.44324	-12.96588	-82.71574	-5.99727	18.78914	-143.95757	-2.20857	-1.18714	-89.64747	-4.44557	-0.99033	-0.26727
140	-5.43083	15.35017	38.73473	3.44122	-19.23293	-169.22876	9.27682	2.49375	88.75693	-7.44981	-12.95714	-82.71333	-6.00721	18.79092	-143.94560	-2.21191	-1.18360	-89.64713	-4.45044	-0.99351	-0.28036
141	-5.44555	15.36066	38.75406	3.43462	-19.22769	-169.23709	9.27883	2.49266	88.75700	-7.45642	-12.94918	-82.71191	-6.01701	18.79279	-143.93433	-2.21479	-1.18005	-89.64682	-4.45574	-0.99602	-0.29224
142	-5.45944	15.36998	38.77108	3.42921	-19.22212	-169.24437	9.28111	2.49193	88.75699	-7.46307	-12.94210	-82.71165	-6.02654	18.79472	-143.92395	-2.21707	-1.17648	-89.64657	-4.46147	-0.99772	-0.30266
143	-5.47242	15.37803	38.78551	3.42498	-19.21621	-169.25078	9.28362	2.49159	88.75689	-7.46979	-12.93594	-82.71266	-6.03563	18.79673	-143.91458	-2.21864	-1.17291	-89.64638	-4.46765	-0.99847	-0.31137
144	-5.48442	15.38475	38.79715	3.42192	-19.20998	-169.25658	9.28633	2.49166	88.75671	-7.47658	-12.93071	-82.71503	-6.04414	18.79880	-143.90633	-2.21946	-1.16932	-89.64627	-4.47424	-0.99816	-0.31819
145	-5.49538	15.39012	38.80584	3.41999	-19.20341	-169.26193	9.28919	2.49211	88.75645	-7.48347	-12.92638	-82.71879	-6.05193	18.80091	-143.89920	-2.21951	-1.16572	-89.64626	-4.48122	-0.99675	-0.32295
146	-5.50524	15.39412	38.81151	3.41910	-19.19654	-169.26709	9.29214	2.49291	88.75613	-7.49047	-12.92293	-82.72397	-6.05890	18.80302	-143.89313	-2.21884	-1.16212	-89.64632	-4.48859	-0.99419	-0.32554
147	-5.51397	15.39680	38.81419	3.41915	-19.18938	-169.27220	9.29512	2.49399	88.75574	-7.49759	-12.92029	-82.73060	-6.06493	18.80510	-143.88805	-2.21756	-1.15855	-89.64647	-4.49632	-0.99048	-0.32587
148	-5.52154	15.39825	38.81398	3.41998	-19.18202	-169.27748	9.29808	2.49527	88.75533	-7.50483	-12.91839	-82.73867	-6.06997	18.80709	-143.88382	-2.21579	-1.15506	-89.64668	-4.50440	-0.98564	-0.32392
149	-5.52794	15.39858	38.81114	3.42138	-19.17458	-169.28314	9.30096	2.49665	88.75490	-7.51221	-12.91715	-82.74815	-6.07401	18.80894	-143.88036	-2.21370	-1.15171	-89.64694	-4.51279	-0.97975	-0.31973
150	-5.53323	15.39800	38.80600	3.42314	-19.16720	-169.28935	9.30370	2.49801	88.75449	-7.51974	-12.91648	-82.75894	-6.07705	18.81058	-143.87762	-2.21147	-1.14856	-89.64723	-4.52148	-0.97291	-0.31343
151	-5.53745	15.39675	38.79898	3.42500	-19.16007	-169.29628	9.30626	2.49923	88.75411	-7.52740	-12.91626	-82.77091	-6.07913	18.81197	-143.87556	-2.20925	-1.14567	-89.64752	-4.53040	-0.96528	-0.30523
152	-5.54071	15.39509	38.79055	3.42671	-19.15342	-169.30394	9.30861	2.50022	88.75379	-7.53519	-12.91636	-82.78383	-6.08029	18.81306	-143.87422	-2.20721	-1.14311	-89.64780	-4.53951	-0.95706	-0.29540
153	-5.54310	15.39334	38.78117	3.42801	-19.14749	-169.31238	9.31074	2.50089	88.75355	-7.54309	-12.91666	-82.79742	-6.08056	18.81382	-143.87367	-2.20545	-1.14093	-89.64803	-4.54874	-0.94842	-0.28424
154	-5.54474	15.39181	38.77130	3.42863	-19.14255	-169.32153	9.31259	2.50116	88.75338	-7.55107	-12.91704	-82.81141	-6.07997	18.81423	-143.87401	-2.20406	-1.13915	-89.64822	-4.55802	-0.93958	-0.27208
155	-5.54575	15.39083	38.76138	3.42834	-19.13886	-169.33134	9.31415	2.50097	88.75333	-7.55909	-12.91739	-82.82546	-6.07857	18.81429	-143.87529	-2.20309	-1.13780	-89.64834	-4.56728	-0.93072	-0.25924
156	-5.54626	15.39066	38.75185	3.42695	-19.13660	-169.34172	9.31537	2.50031	88.75338	-7.56711	-12.91762	-82.83923	-6.07642	18.81401	-143.87755	-2.20258	-1.13685	-89.64840	-4.57646	-0.92203	-0.24608
157	-5.54640	15.39148	38.74306	3.42440	-19.13583	-169.35246	9.31627	2.49919	88.75354	-7.57509	-12.91765	-82.85239	-6.07364	18.81339	-143.88072	-2.20253	-1.13628	-89.64839	-4.58548	-0.91370	-0.23295
158	-5.54628	15.39337	38.73537	3.42074	-19.13648	-169.36342	9.31690	2.49765	88.75378	-7.58297	-12.91741	-82.86465	-6.07033	18.81242	-143.88467	-2.20298	-1.13603	-89.64832	-4.59429	-0.90587	-0.22019
159	-5.54603	15.39633	38.72901	3.41614	-19.13837	-169.37444	9.31732	2.49579	88.75410	-7.59071	-12.91690	-82.87573	-6.06663	18.81113	-143.88927	-2.20393	-1.13606	-89.64818	-4.60285	-0.89867	-0.20811
160	-5.54573	15.40026	38.72416	3.41083	-19.14127	-169.38533	9.31759	2.49371	88.75447	-7.59824	-12.91609	-82.88544	-6.06267	18.80953	-143.89424	-2.20537	-1.13631	-89.64798	-4.61115	-0.89222	-0.19695
161	-5.54549	15.40503	38.72092	3.40505	-19.14489	-169.39595	9.31771	2.49153	88.75487	-7.60555	-12.91502	-82.89361	-6.05859	18.80762	-143.89935	-2.20731	-1.13674	-89.64772	-4.61917	-0.88657	-0.18691
162	-5.54535	15.41050	38.71932	3.39905	-19.14903	-169.40617	9.31768	2.48933	88.75528	-7.61259	-12.91371	-82.90015	-6.05449	18.80541	-143.90434	-2.20971	-1.13733	-89.64742	-4.62693	-0.88177	-0.17812
163	-5.54538	15.41657	38.71933	3.39300	-19.15348	-169.41586	9.31746	2.48716	88.75570	-7.61934	-12.91221	-82.90504	-6.05049	18.80292	-143.90891	-2.21255	-1.13806	-89.64707	-4.63441	-0.87784	-0.17068
164	-5.54560	15.42309	38.72089	3.38708	-19.15808	-169.42490	9.31703	2.48506	88.75611	-7.62578	-12.91056	-82.90823	-6.04669	18.80017	-143.91278	-2.21579	-1.13890	-89.64670	-4.64159	-0.87478	-0.16461
165	-5.54603	15.42998	38.72387	3.38143	-19.16269	-169.43320	9.31637	2.48305	88.75653	-7.63192	-12.90883	-82.90977	-6.04315	18.79718	-143.91573	-2.21938	-1.13983	-89.64630	-4.64847	-0.87258	-0.15993
166	-5.54667	15.43713	38.72813	3.37613	-19.16718	-169.44067	9.31546	2.48115	88.75694	-7.63773	-12.90706	-82.90969	-6.03994	18.79397	-143.91757	-2.22326	-1.14080	-89.64589	-4.65502	-0.87120	-0.15663
167	-5.54753	15.44446	38.73356	3.37128	-19.17146	-169.44728	9.31428	2.47936	88.75735	-7.64322	-12.90530	-82.90801	-6.03712	18.79058	-143.91824	-2.22735	-1.14176	-89.64548	-4.66125	-0.87062	-0.15468
168	-5.54861	15.45189	38.74004	3.36691	-19.17545	-169.45297	9.31280	2.47767	88.75776	-7.64839	-12.90363	-82.90479	-6.03472	18.78703	-143.91768	-2.23155	-1.14262	-89.64507	-4.66714	-0.87079	-0.15405
169	-5.54991	15.45937	38.74745	3.36304	-19.17911	-169.45773	9.31100	2.47609	88.75816	-7.65323	-12.90209	-82.90008	-6.03277	18.78336	-143.91595	-2.23574	-1.14333	-89.64468	-4.67272	-0.87165	-0.15470
170	-5.55140	15.46679	38.75570	3.35969	-19.18241	-169.46155	9.30888	2.47460	88.75856	-7.65776	-12.90074	-82.89394	-6.03128	18.77959	-143.91315	-2.23980	-1.14382	-89.64433	-4.67802	-0.87314	-0.15657
171	-5.55308	15.47410	38.76468	3.35686	-19.18532	-169.46437	9.30647	2.47321	88.75896	-7.66196	-12.89965	-82.88641	-6.03024	18.77575	-143.90939	-2.24358	-1.14406	-89.64402	-4.68309	-0.87519	-0.15957
172	-5.55491	15.48121	38.77425	3.35454	-19.18784	-169.46619	9.30382	2.47190	88.75936	-7.66586	-12.89885	-82.87762	-6.02962	18.77187	-143.90482	-2.24696	-1.14403	-89.64377	-4.68798	-0.87770	-0.16358
173	-5.55682	15.48804	38.78426	3.35274	-19.18997	-169.46703	9.30100	2.47069	88.75975	-7.66946	-12.89841	-82.86774	-6.02937	18.76795	-143.89958	-2.24983	-1.14375	-89.64356	-4.69278	-0.88058	-0.16843
174	-5.55872	15.49451	38.79451	3.35144	-19.19171	-169.46687	9.29808	2.46959	88.76013	-7.67276	-12.89835	-82.85698	-6.02945	18.76402	-143.89378	-2.25206	-1.14325	-89.64342	-4.69758	-0.88370	-0.17388
175	-5.56048	15.50054	38.80479	3.35063	-19.19308	-169.46579	9.29516	2.46859	88.76048	-7.67577	-12.89872	-82.84561	-6.02980	18.76011	-143.88756	-2.25356	-1.14259	-89.64335	-4.70246	-0.88694	-0.17968
176	-5.56196	15.50604	38.81482	3.35028	-19.19410	-169.46382	9.29229	2.46770	88.76080	-7.67849	-12.89955	-82.83400	-6.03038	18.75623	-143.88098	-2.25421	-1.14181	-89.64334	-4.70754	-0.89020	-0.18549
177	-5.56298	15.51094	38.82434	3.35035	-19.19479	-169.46106	9.28953	2.46689	88.76112	-7.68092	-12.90086	-82.82249	-6.03114	18.75241	-143.87415	-2.25395	-1.14096	-89.64340	-4.71290	-0.89334	-0.19098
178	-5.56338	15.51519	38.83307	3.35080	-19.19519	-169.45763	9.28690	2.46616	88.76140	-7.68305	-12.90267	-82.81145	-6.03203	18.74868	-143.86713	-2.25273	-1.14008	-89.64355	-4.71863	-0.89626	-0.19579
179	-5.56299	15.51875	38.84072	3.35157	-19.19534	-169.45364	9.28444	2.46549	88.76167	-7.68490	-12.90499	-82.80124	-6.03302	18.74506	-143.85997	-2.25057	-1.13920	-89.64375	-4.72481	-0.89885	-0.19957
180	-5.56165	15.52158	38.84701	3.35261	-19.19530	-169.44928	9.28214	2.46487	88.76190	-7.68646	-12.90785	-82.79219	-6.03411	18.74157	-143.85272	-2.24753	-1.13834	-89.64402	-4.73151	-0.90100	-0.20199
181	-5.55923	15.52368	38.85170	3.35388	-19.19517	-169.44464	9.27996	2.46430	88.76213	-7.68774	-12.91125	-82.78458	-6.03528	18.73823	-143.84540	-2.24371	-1.13749	-89.64434	-4.73880	-0.90264	-0.20278
182	-5.55562	15.52503	38.85459	3.35531	-19.19500	-169.43990	9.27786	2.46378	88.76235	-7.68873	-12.91522	-82.77869	-6.03656	18.73504	-143.83800	-2.23924	-1.13664	-89.64470	-4.74672	-0.90368	-0.20172
183	-5.55072	15.52564	38.85547	3.35685	-19.19491	-169.43521	9.27577	2.46330	88.76256	-7.68943	-12.91976	-82.77468	-6.03796	18.73202	-143.83054	-2.23426	-1.13575	-89.64508	-4.75531	-0.90404	-0.19864
184	-5.54445	15.52552	38.85418	3.35842	-19.19500	-169.43079	9.27362	2.46287	88.76277	-7.68985	-12.92490	-82.77274	-6.03949	18.72917	-143.82303	-2.22889	-1.13477	-89.64548	-4.76461	-0.90367	-0.19339
185	-5.53675	15.52470	38.85055	3.35996	-19.19541	-169.42682	9.27131	2.46246	88.76299	-7.68998	-12.93065	-82.77303	-6.04118	18.72651	-143.81548	-2.22326	-1.13367	-89.64590	-4.77464	-0.90249	-0.18586
186	-5.52756	15.52324	38.84445	3.36134	-19.19626	-169.42349	9.26872	2.46206	88.76322	-7.68983	-12.93702	-82.77561	-6.04303	18.72404	-143.80798	-2.21747	-1.13241	-89.64632	-4.78541	-0.90048	-0.17598
187	-5.51683	15.52120	38.83578	3.36244	-19.19774	-169.42111	9.26569	2.46165	88.76349	-7.68939	-12.94403	-82.78049	-6.04504	18.72177	-143.80066	-2.21161	-1.13097	-89.64674	-4.79694	-0.89759	-0.16373
188	-5.50453	15.51868	38.82453	3.36306	-19.20002	-169.42003	9.26203	2.46121	88.76381	-7.68867	-12.95167	-82.78759	-6.04720	18.71972	-143.79359	-2.20577	-1.12935	-89.64717	-4.80921	-0.89384	-0.14911
189	-5.49063	15.51582	38.81075	3.36298	-19.20329	-169.42064	9.25753	2.46069	88.76419	-7.68766	-12.95995	-82.79681	-6.04948	18.71790	-143.78685	-2.20004	-1.12757	-89.64758	-4.82219	-0.88924	-0.13219
190	-5.47512	15.51271	38.79454	3.36195	-19.20774	-169.42348	9.25198	2.46007	88.76467	-7.68635	-12.96885	-82.80802	-6.05186	18.71632	-143.78047	-2.19447	-1.12566	-89.64798	-4.83584	-0.88382	-0.11308
191	-5.45798	15.50942	38.77602	3.35976	-19.21344	-169.42908	9.24521	2.45932	88.76524	-7.68477	-12.97839	-82.82108	-6.05432	18.71500	-143.77449	-2.18912	-1.12368	-89.64835	-4.85010	-0.87759	-0.09189
192	-5.43922	15.50597	38.75534	3.35624	-19.22043	-169.43808	9.23707	2.45846	88.76591	-7.68292	-12.98854	-82.83582	-6.05682	18.71395	-143.76888	-2.18402	-1.12166	-89.64870	-4.86490	-0.87059	-0.06875
193	-5.41885	15.50242	38.73267	3.35119	-19.22871	-169.45117	9.22745	2.45750	88.76672	-7.68082	-12.99928	-82.85213	-6.05936	18.71319	-143.76364	-2.17920	-1.11965	-89.64902	-4.88019	-0.86288	-0.04384
194	-5.39688	15.49883	38.70829	3.34436	-19.23832	-169.46916	9.21621	2.45641	88.76764	-7.67848	-13.01058	-82.86977	-6.06191	18.71271	-143.75873	-2.17468	-1.11771	-89.64931	-4.89590	-0.85451	-0.01734
